new_ID,EWRB_ID,data_year,Postal_Code,Table Names,City,PrimaryPropertyType,PropertyType_selected,LargestPropertyType,Weather-normalized Site Electricity Intensity (GJ/m2),Weather-normalized Site Electricity Intensity (kWh/ft2),Weather-normalized Site Natural Gas Intensity (GJ/m2),Weather-normalized Site Natural Gas Intensity (m3/m2),Weather-normalized Site Natural Gas Intensity (m3/ft2),All Water Use Intensity (m3/m2),All Water Use Intensity (m3/ft2),Indoor Water Use Intensity (m3/m2),Indoor Water Use Intensity (m3/ft2),Site Energy Use Intensity (GJ/m2),Site Energy Use Intensity (ekWh/ft2),Source Energy Use Intensity (GJ/m2),Source Energy Use Intensity (ekWh/ft2),Weather-normalized Site Energy Use Intensity (GJ/m2),Weather-normalized Site Energy Use Intensity (ekWh/ft2),Weather-normalized Source Energy Use Intensity (GJ/m2),Weather-normalized Source Energy Use Intensity (ekWh/ft2),GHG Emissions Intensity (kgCO2e/m2),GHG Emissions Intensity (kgCO2e/ft2),Energy_Star_Score,Data_Quality_Check,Data_Quality_Date,Third_Party_Cert,ENERGY STAR Certification - Year(s) Certified
102975_2020,102975,2020,L1Z,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Supermarket/Grocery Store,Supermarket/Grocery Store,Supermarket/Grocery Store,1.49188,38.5,1.02184,27.3952,2.54509,0.871560202,0.080970587,0.0809706,0.0809706,2.449780056,63.22,3.895545540,100.53,2.47342,63.83,3.91608,101.06,54.895946639,5.1,55,No,,Not Available,Not Available
102977_2020,102977,2020,L1Z,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Other - Mall,Other - Mall,Other - Mall,1.07338,27.7,0.908302,24.3513,2.26231,0.034226768,0.003179771,,,1.893328908,48.86,2.931056050,75.64,1.9251,49.68,2.96399,76.49,46.284817754,4.3,,Yes,2021-06-15,Not Available,Not Available
102989_2020,102989,2020,L1T,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.310001,8,0.454151,12.1756,1.13115,1.593989486,0.148086459,0.148086,0.148086,0.805226662,20.78,1.109414790,28.63,0.814139,21.01,1.11523,28.78,25.833386653,2.4,,Yes,2021-05-21,Not Available,Not Available
102993_2020,102993,2020,L1Z,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym,0.461126,11.9,0.794764,21.3073,1.97952,1.611917793,0.149752054,,,1.299290182,33.53,1.751116114,45.19,1.29929,33.53,1.75112,45.19,45.208426644,4.2,,Yes,2021-09-28,Not Available,Not Available
103005_2020,103005,2020,L1S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.255751,6.6,0.567689,15.2195,1.41394,1.279021727,0.118824999,,,0.799414150,20.63,1.057489683,27.29,0.819952,21.16,1.06873,27.58,27.986168875,2.6,,No,,Not Available,Not Available
103019_2020,103019,2020,L1Z,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.999752,25.8,0.227075,6.08781,0.565576,0.148315995,0.013779006,,,1.189239955,30.69,2.155666949,55.63,1.1935,30.8,2.1545,55.6,15.069475548,1.4,,No,,Not Available,Not Available
103029_2020,103029,2020,L1S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Distribution Center,Distribution Center,Distribution Center,,,,,,0.008149230,0.000757088,0.000757088,0.000757088,0.600626240,15.5,0.798251648,20.6,Not Available,Not Available,Not Available,Not Available,20.451431101,1.9,39,No,,Not Available,Not Available
103059_2020,103059,2020,L1S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.20925,5.4,0.454151,12.1756,1.13115,0.504844829,0.046901616,0.0469016,0.0469016,0.647513836,16.71,0.859864275,22.19,0.664564,17.15,0.869939,22.45,22.604213322,2.1,,Yes,2021-06-28,Not Available,Not Available
103060_2020,103060,2020,L1S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.2325,6,0.454151,12.1756,1.13115,1.306321649,0.121361245,0.121361,0.121361,0.729276505,18.82,0.961776985,24.82,0.735864,18.99,0.962939,24.85,25.833386653,2.4,68,Yes,2021-10-12,Not Available,Not Available
103063_2020,103063,2020,L1S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.282876,7.3,0.908302,24.3513,2.26231,1.934219859,0.179694893,,,1.101664774,28.43,1.392290374,35.93,1.13576,29.31,1.41632,36.55,41.979253312,3.9,,No,,Not Available,Not Available
103073_2020,103073,2020,L1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Strip Mall,Strip Mall,Strip Mall,0.360376,9.3,0.227075,6.08781,0.565576,2.297675539,0.213461029,0.213461,0.213461,0.616513772,15.91,0.962939488,24.85,0.616514,15.91,0.962939,24.85,15.069475548,1.4,,No,,Not Available,Not Available
103074_2020,103074,2020,L1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter,1.08113,27.9,0.454151,12.1756,1.13115,0.333303527,0.030964909,,,1.560465721,40.27,2.606330379,67.26,1.55698,40.18,2.59858,67.06,29.062559985,2.7,1,No,,Not Available,Not Available
103078_2020,103078,2020,L1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Strip Mall,Strip Mall,Strip Mall,0.298376,7.7,0.113538,3.04391,0.282788,0.222881454,0.020706363,,,0.427025881,11.02,0.714163974,18.43,0.430513,11.11,0.716489,18.49,7.534737774,0.7,,Yes,2021-06-30,Not Available,Not Available
103081_2020,103081,2020,L1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,WHITBY,Strip Mall,Strip Mall,Strip Mall,0.620001,16,0.227075,6.08781,0.565576,0.000407462,3.785441193e-05,,,0.821114195,21.19,1.419802930,36.64,0.831189,21.45,1.42988,36.9,12.916693327,1.2,,Yes,2021-06-15,Not Available,Not Available
103100_2020,103100,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Distribution Center,Distribution Center,Distribution Center,0.10075,2.6,0.340613,9.13172,0.848365,0.080677382,0.007495174,,,0.390600806,10.08,0.491738515,12.69,0.404163,10.43,0.505301,13.04,15.069475548,1.4,95,Yes,2021-06-29,BOMA BEST Certified,Not Available
103123_2020,103123,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.205375,5.3,0.454151,12.1756,1.13115,0.787215666,0.073134724,0.0731347,0.0731347,0.591713721,15.27,0.793989139,20.49,0.613414,15.83,0.815302,21.04,20.451431101,1.9,,Yes,2021-06-28,Not Available,Not Available
103125_2020,103125,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Distribution Center,Distribution Center,Distribution Center,0.20925,5.4,0.227075,6.08781,0.565576,0.085566920,0.007949427,,,0.456475942,11.78,0.658751360,17,0.464613,11.99,0.666501,17.2,12.916693327,1.2,71,Yes,2021-06-22,Not Available,Not Available
103129_2020,103129,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0.16275,4.2,0.454151,12.1756,1.13115,0.114089227,0.010599235,0.0105992,0.0105992,0.624651289,16.12,0.788176627,20.34,0.640539,16.53,0.799414,20.63,23.680604432,2.2,,Yes,2021-08-24,Not Available,Not Available
103169_2020,103169,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,3.14651,81.2,3.06552,82.1855,7.63528,2.357164922,0.218987773,0.218988,0.218988,6.151962698,158.76,9.217481525,237.87,6.16785,159.17,9.21864,237.9,165.764231026,15.4,,No,,Not Available,Not Available
103185_2020,103185,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Distribution Center,Distribution Center,Distribution Center,0.189875,4.9,0.454151,12.1756,1.13115,0.087196766,0.008100844,,,0.578151193,14.92,0.765314080,19.75,0.591714,15.27,0.778102,20.08,20.451431101,1.9,63,Yes,2021-06-29,Not Available,Not Available
103192_2020,103192,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Other,Mixed Use Property,Other,0.143375,3.7,0.340613,9.13172,0.848365,0.103495227,0.009615021,0.00961502,0.00961502,0.474688480,12.25,0.616513772,15.91,0.487089,12.57,0.630464,16.27,17.222257769,1.6,,Yes,2021-08-10,Not Available,Not Available
103196_2020,103196,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.410751,10.6,0.227075,6.08781,0.565576,0.016298461,0.001514176,,,0.605276249,15.62,1.002852070,25.88,0.614576,15.86,1.01176,26.11,11.840302216,1.1,16,Yes,2021-06-30,Not Available,Not Available
103198_2020,103198,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Other,Other,Other,0.275126,7.1,0.227075,6.08781,0.565576,0.240402300,0.022334103,,,0.480500992,12.4,0.734701516,18.96,0.516926,13.34,0.783527,20.22,11.840302216,1.1,,Yes,2021-06-30,Not Available,Not Available
103202_2020,103202,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.790502,20.4,0.567689,15.2195,1.41394,0.821442434,0.076314494,,,1.294640172,33.41,2.056854245,53.08,1.31169,33.85,2.07507,53.55,29.062559985,2.7,,No,,BOMA BEST,Not Available
103204_2020,103204,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,WHITBY,Strip Mall,Strip Mall,Strip Mall,0.899002,23.2,0.681226,18.2634,1.69673,0.003667154,0.000340690,,,1.596890796,41.21,2.467992594,63.69,1.61743,41.74,2.48814,64.21,39.826471091,3.7,,Yes,2021-06-15,Not Available,Not Available
103209_2020,103209,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Retail Store,Enclosed Mall,Retail Store,0.426251,11,0.681226,18.2634,1.69673,0.526847752,0.048945755,,,1.025714617,26.47,1.442277977,37.22,1.05168,27.14,1.46863,37.9,32.291733317,3,40,Yes,2021-06-15,Not Available,Not Available
103210_2020,103210,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Other - Mall,Other - Mall,Other - Mall,0.399126,10.3,0.454151,12.1756,1.13115,0.000814923,7.570882386e-05,,,0.878851814,22.68,1.268677619,32.74,0.899389,23.21,1.28883,33.26,25.833386653,2.4,,Yes,2021-06-15,Not Available,Not Available
103211_2020,103211,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Other - Mall,Other - Mall,Other - Mall,0.391376,10.1,0.227075,6.08781,0.565576,0,0,,,0.645188832,16.65,1.023389612,26.41,0.664564,17.15,1.04276,26.91,15.069475548,1.4,,Yes,2021-06-15,Not Available,Not Available
103215_2020,103215,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.496001,12.8,0.340613,9.13172,0.848365,1.329139495,0.123481092,,,0.783526617,20.22,1.249302579,32.24,0.800577,20.66,1.27759,32.97,17.222257769,1.6,,No,,Not Available,Not Available
103231_2020,103231,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Other,Other,Other,,,,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,0,0,,No,,Not Available,Not Available
103232_2020,103232,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.356501,9.2,0.227075,6.08781,0.565576,0.586337134,0.054472499,,,0.524676083,13.54,0.861026777,22.22,0.539401,13.92,0.884664,22.83,10.763911106,1,,No,,Not Available,Not Available
103233_2020,103233,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.368126,9.5,0.681226,18.2634,1.69673,0.937976431,0.087140856,0.0871409,0.0871409,1.055164678,27.23,1.422902937,36.72,1.07338,27.7,1.43453,37.02,35.520906648,3.3,,Yes,2021-06-23,Not Available,Not Available
103240_2020,103240,2020,L1J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.333251,8.6,,,,1.003577736,0.093235417,,,0.630463801,16.27,0.944726950,24.38,Not Available,Not Available,Not Available,Not Available,17.222257769,1.6,,No,,Not Available,Not Available
103258_2020,103258,2020,L1J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,,,0.681226,18.2634,1.69673,0.907009355,0.084263921,,,0.825764204,21.31,0.992777049,25.62,Not Available,Not Available,Not Available,Not Available,33.368124427,3.1,,No,,Not Available,Not Available
103266_2020,103266,2020,L1J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.449501,11.6,0.113538,3.04391,0.282788,0.358158680,0.033274028,,,0.606438752,15.65,1.040439647,26.85,0.613414,15.83,1.04819,27.05,9.687519995,0.9,,No,,BOMA BEST Platinum,Not Available
103271_2020,103271,2020,L1J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Strip Mall,Strip Mall,Strip Mall,0.143375,3.7,0.340613,9.13172,0.848365,0.277073837,0.025741000,0.025741,0.025741,0.515763565,13.31,0.656426355,16.94,0.529326,13.66,0.669989,17.29,19.375039990,1.8,,Yes,2021-06-18,Not Available,Not Available
103281_2020,103281,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Supermarket/Grocery Store,Supermarket/Grocery Store,Supermarket/Grocery Store,1.22063,31.5,0.908302,24.3513,2.26231,0.815330512,0.075746678,0.0757467,0.0757467,2.060341753,53.17,3.244544197,83.73,2.08049,53.69,3.25927,84.11,48.437599975,4.5,69,No,,Not Available,Not Available
103355_2020,103355,2020,L1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Office,Office,Office,1.20513,31.1,0.113538,3.04391,0.282788,0.930234662,0.086421622,,,1.329902745,34.32,2.487367634,64.19,1.33804,34.53,2.49512,64.39,12.916693327,1.2,9,Yes,2021-06-01,Not Available,Not Available
103356_2020,103356,2020,L1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Office,Office,Office,0.298376,7.7,0.340613,9.13172,0.848365,0.079454997,0.007381610,0.00738161,0.00738161,0.642863827,16.59,0.932326924,24.06,0.652939,16.85,0.943952,24.36,18.298648880,1.7,92,Yes,2020-06-16,Not Available,Not Available
103377_2020,103377,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.205375,5.3,1.02184,27.3952,2.54509,1.417558645,0.131695499,,,1.207064991,31.15,1.416315423,36.55,1.23342,31.83,1.44228,37.22,50.590382196,4.7,,No,,Not Available,Not Available
103403_2020,103403,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,OSHAWA,Strip Mall,Strip Mall,Strip Mall,0.817627,21.1,0.454151,12.1756,1.13115,0.074157998,0.006889503,,,1.225277529,31.62,2.022754175,52.2,1.23342,31.83,2.02392,52.23,24.756995543,2.3,,Yes,2021-06-15,Not Available,Not Available
103412_2020,103412,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.519251,13.4,0.113538,3.04391,0.282788,1.219939806,0.113336109,,,0.650613843,16.79,1.140414854,29.43,0.665339,17.17,1.16521,30.07,9.687519995,0.9,,Yes,2021-06-30,Not Available,Not Available
103414_2020,103414,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.255751,6.6,0.227075,6.08781,0.565576,0.887043740,0.082409055,,,0.454150937,11.72,0.706413958,18.23,0.461126,11.9,0.709901,18.32,10.763911106,1,,Yes,2021-06-30,Not Available,Not Available
103415_2020,103415,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.251876,6.5,0.113538,3.04391,0.282788,1.029247812,0.095620245,,,0.418113363,10.79,0.664563872,17.15,0.418888,10.81,0.663401,17.12,9.687519995,0.9,,Yes,2021-06-30,Not Available,Not Available
103417_2020,103417,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.449501,11.6,0.227075,6.08781,0.565576,1.165747423,0.108301473,,,0.623488787,16.09,1.045864659,26.99,0.638214,16.47,1.07105,27.64,11.840302216,1.1,,Yes,2021-06-30,Not Available,Not Available
103429_2020,103429,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.19375,5,0.227075,6.08781,0.565576,0.525625367,0.048832191,0.0488322,0.0488322,0.404163334,10.43,0.597526233,15.42,0.404163,10.43,0.592876,15.3,11.840302216,1.1,,Yes,2021-06-23,Not Available,Not Available
103430_2020,103430,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.135625,3.5,0.227075,6.08781,0.565576,0.457579293,0.042510505,0.0425105,0.0425105,0.355338233,9.17,0.488251008,12.6,0.363476,9.38,0.496389,12.81,11.840302216,1.1,,Yes,2021-06-23,Not Available,Not Available
103433_2020,103433,2020,L1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.14725,3.8,0.454151,12.1756,1.13115,0.733023283,0.068100087,,,0.551801139,14.24,0.698276441,18.02,0.561101,14.48,0.704089,18.17,21.527822211,2,,No,,Not Available,Not Available
103436_2020,103436,2020,L1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Retail Store,Enclosed Mall,Retail Store,0.461126,11.9,0.340613,9.13172,0.848365,0.144648841,0.013438316,,,0.766476582,19.78,1.212877503,31.3,0.779264,20.11,1.22528,31.62,17.222257769,1.6,61,Yes,2021-06-18,Not Available,Not Available
103437_2020,103437,2020,L1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Strip Mall,Strip Mall,Strip Mall,0.414626,10.7,0.681226,18.2634,1.69673,0.685350285,0.063671121,0.0636711,0.0636711,1.075314719,27.75,1.479865554,38.19,1.09353,28.22,1.49575,38.6,34.444515538,3.2,,No,,Not Available,Not Available
103465_2020,103465,2020,L1C,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Durham,Retail Store,Retail Store,Retail Store,0.317751,8.2,0.227075,6.08781,0.565576,0.146278687,0.013589734,,,0.563426163,14.54,0.872264300,22.51,0.572339,14.77,0.881177,22.74,13.993084437,1.3,90,No,,Not Available,Not Available
103466_2020,103466,2020,L1C,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Durham,Retail Store,Retail Store,Retail Store,0.321626,8.3,0.227075,6.08781,0.565576,1.021098582,0.094863156,0.0948632,0.0948632,0.521188576,13.45,0.830026713,21.42,0.528164,13.63,0.838164,21.63,11.840302216,1.1,92,Yes,2021-07-09,Not Available,Not Available
103516_2020,103516,2020,L9L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Durham,Strip Mall,Strip Mall,Strip Mall,0.244126,6.3,0.454151,12.1756,1.13115,0.581447596,0.054018246,0.0540182,0.0540182,0.640538822,16.53,0.880014316,22.71,0.655264,16.91,0.894739,23.09,20.451431101,1.9,,Yes,2021-06-18,Not Available,Not Available
103549_2020,103549,2020,L9P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Uxbridge,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.410751,10.6,0.113538,3.04391,0.282788,0.962424122,0.089412121,,,0.520026073,13.42,0.907526873,23.42,0.533589,13.77,0.927677,23.94,8.611128884,0.8,,No,,Not Available,Not Available
103563_2020,103563,2020,M1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.383626,9.9,0.227075,6.08781,0.565576,0.872375125,0.081046296,0.0810463,0.0810463,0.564588665,14.57,0.919926899,23.74,0.591714,15.27,0.961777,24.82,12.916693327,1.2,65,Yes,2021-09-01,Not Available,Not Available
103565_2020,103565,2020,M1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.329376,8.5,0.908302,24.3513,2.26231,1.951333243,0.181284779,0.181285,0.181285,1.174127423,30.3,1.499240594,38.69,1.23225,31.8,1.55698,40.18,43.055644422,4,,No,,Not Available,Not Available
103570_2020,103570,2020,M1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Office,Office,Office,,,,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,0,0,,Yes,2021-06-09,Not Available,Not Available
103578_2020,103578,2020,M1M,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.213125,5.5,,,,0.694314439,0.064503918,,,1.048189663,27.05,1.261702604,32.56,Not Available,Not Available,Not Available,Not Available,41.979253312,3.9,,No,,Not Available,Not Available
103585_2020,103585,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.434001,11.2,0.340613,9.13172,0.848365,2.748327986,0.255328008,,,0.732376512,18.9,1.138089849,29.37,0.746327,19.26,1.16405,30.04,18.298648880,1.7,,No,,Not Available,Not Available
103587_2020,103587,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.267376,6.9,0.794764,21.3073,1.97952,3.095077744,0.287542113,,,0.986964537,25.47,1.252790086,32.33,1.00866,26.03,1.271,32.8,36.597297759,3.4,,No,,Chartered Professional Accountants,Not Available
103588_2020,103588,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.186,4.8,0.567689,15.2195,1.41394,1.515349411,0.140780558,,,0.684713913,17.67,0.867614291,22.39,0.704089,18.17,0.888152,22.92,25.833386653,2.4,,No,,Not Available,Not Available
103597_2020,103597,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Distribution Center,Distribution Center,Distribution Center,0.14725,3.8,0.794764,21.3073,1.97952,0.796994743,0.074043230,,,0.855214265,22.07,1.001689567,25.85,0.901714,23.27,1.04935,27.08,35.520906648,3.3,14,Yes,2021-06-29,Not Available,Not Available
103610_2020,103610,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.19375,5,0.567689,15.2195,1.41394,1.554465718,0.144414582,,,0.783526617,20.22,0.976889516,25.21,0.811039,20.93,1.00285,25.88,30.138951096,2.8,,No,,Not Available,Not Available
103614_2020,103614,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.302251,7.8,1.13538,30.4391,2.82788,2.702284834,0.251050460,,,1.368652825,35.32,1.668190943,43.05,1.41748,36.58,1.71818,44.34,54.895946639,5.1,11,No,,Not Available,Not Available
103618_2020,103618,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Other,Other,Other,0.135625,3.5,0.454151,12.1756,1.13115,0.432316678,0.040163531,0.0401635,0.0401635,0.535913606,13.83,0.669988883,17.29,0.578151,14.92,0.713389,18.41,20.451431101,1.9,,Yes,2021-06-18,Not Available,Not Available
103629_2020,103629,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Other,Other - Mall,Other,0.868002,22.4,0.567689,15.2195,1.41394,0.803106666,0.074611046,,,1.357027801,35.02,2.194029528,56.62,1.39229,35.93,2.22929,57.53,29.062559985,2.7,,Yes,2021-06-21,Not Available,Not Available
103633_2020,103633,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.205375,5.3,0.454151,12.1756,1.13115,1.827464940,0.169777038,0.169777,0.169777,0.658751360,17,0.866451788,22.36,0.669989,17.29,0.873427,22.54,23.680604432,2.2,,No,,Not Available,Not Available
103636_2020,103636,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.248001,6.4,0.454151,12.1756,1.13115,1.358476724,0.126206609,0.126207,0.126207,0.649451340,16.76,0.892801843,23.04,0.674639,17.41,0.916439,23.65,21.527822211,2,,Yes,2021-05-20,Not Available,Not Available
103643_2020,103643,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Retail Store,Retail Store,Retail Store,0.372001,9.6,0.567689,15.2195,1.41394,0.114496689,0.010637090,,,0.911789382,23.53,1.279915142,33.03,0.947052,24.44,1.30937,33.79,29.062559985,2.7,47,No,,Not Available,Not Available
103648_2020,103648,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Strip Mall,Strip Mall,Strip Mall,0.488251,12.6,0.454151,12.1756,1.13115,0.061934152,0.005753871,,,0.917601894,23.68,1.398102886,36.08,0.936977,24.18,1.41167,36.43,23.680604432,2.2,,Yes,2021-06-15,Not Available,Not Available
103656_2020,103656,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Distribution Center,Distribution Center,Distribution Center,0.317751,8.2,0.454151,12.1756,1.13115,0.112051919,0.010409963,0.01041,0.01041,0.791664134,20.43,1.101664774,28.43,0.825764,21.31,1.13693,29.34,24.756995543,2.3,29,Yes,2021-06-24,Not Available,Not Available
103661_2020,103661,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,,,,,,1.502310643,0.139569217,,,2.138616914,55.19,3.255006718,84,Not Available,Not Available,Not Available,Not Available,54.895946639,5.1,,Yes,2021-06-29,Not Available,Not Available
